product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_sponsored,discount_percentage,product_category_Cameras,product_category_Chargers & Cables,product_category_Gaming,product_category_Headphones,product_category_Laptops,product_category_Networking,product_category_Other Electronics,product_category_Phones,product_category_Power & Batteries,product_category_Printers & Scanners,product_category_Smart Home,product_category_Speakers,product_category_Storage,product_category_TV & Display,product_category_Wearables,is_best_seller_Amazon's,is_best_seller_Best Seller,is_best_seller_Ends in,is_best_seller_Limited time deal,is_best_seller_No Badge,is_best_seller_Save 12%,is_best_seller_Save 17%,is_best_seller_Save 18%,is_best_seller_Save 30%,product_category_label,sales_volume,sales_revenue,discount_flag
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.8,1914,500,129.99,149.99,1,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,500,64995.00000000001,Discounted
4.4,3541,1000,119.99,119.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,119990,No Discount
3.6,76,50,124.99,124.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,6249.5,No Discount
4.4,12147,1000,84.99,99.99,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,1000,84990,Discounted
4.5,1671,500,6.49,8.99,0,27.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,500,3245,Discounted
4.1,498,50,213,213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,10650,No Discount
4.6,801,300,13.96,14.99,0,6.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,300,4188,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.8,28251,1000,599.99,599.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,1000,599990,No Discount
4,218,500,129.99,129.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,500,64995.00000000001,No Discount
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.1,945,500,99.99,129.99,1,23.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,500,49995,Discounted
4.8,5242,20000,25.47,25.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Power & Batteries,20000,509400,No Discount
4.8,180,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.5,1671,500,6.49,8.99,0,27.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,500,3245,Discounted
4.1,498,50,213,213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,10650,No Discount
4.6,801,300,13.96,14.99,0,6.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,300,4188,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
3.6,76,50,124.99,124.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,6249.5,No Discount
4.8,43233,90000,15.15,17.99,1,15.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,90000,1363500,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.8,1914,500,129.99,149.99,1,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,500,64995.00000000001,Discounted
4.4,3541,1000,119.99,119.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,119990,No Discount
4.5,1671,500,6.49,8.99,0,27.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,500,3245,Discounted
4.1,498,50,213,213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,10650,No Discount
4.6,801,300,13.96,14.99,0,6.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,300,4188,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.8,5242,20000,25.47,25.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,509400,No Discount
4.8,180,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.8,43233,90000,15.15,17.99,1,15.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,90000,1363500,Discounted
4.5,1671,500,6.49,8.99,0,27.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,500,3245,Discounted
4.1,498,50,213,213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,10650,No Discount
4.6,801,300,13.96,14.99,0,6.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,300,4188,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.4,12147,1000,84.99,99.99,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,1000,84990,Discounted
3.6,76,50,124.99,124.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,6249.5,No Discount
4.6,9,50,119.99,119.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,50,5999.5,No Discount
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.2,1752,700,69.95,85,1,17.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,700,48965,Discounted
4.4,3541,1000,119.99,119.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,119990,No Discount
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.3,2796,100,119.99,119.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,11999,No Discount
4.8,5242,20000,25.47,25.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,509400,No Discount
4.8,180,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
4.3,814,100,59.99,59.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,5999,No Discount
3.6,76,50,124.99,124.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,6249.5,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.3,2796,100,119.99,119.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,11999,No Discount
4.4,7,50,29.98,49.99,1,40.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,50,1499,Discounted
4.4,1431,1000,79.99,79.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,79990,No Discount
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
2,2,50,1899,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,94950,No Discount
4.6,608,50,475,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,50,23750,No Discount
4.6,104,50,414.95,414.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,50,20747.5,No Discount
4.6,1075,300,24.99,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Laptops,300,7496.999999999999,No Discount
4,4436,100,44.99,48.62,0,7.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,4499,Discounted
4.9,39,100,76.99,76.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,7698.999999999999,No Discount
4.3,2796,100,119.99,119.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,11999,No Discount
4.8,5242,20000,25.47,25.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,509400,No Discount
4.8,180,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.9,26,100,39.99,39.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,3999,No Discount
3.8,1186,100,127.32,127.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,12732,No Discount
4.4,17,100,80.05,80.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,100,8005,No Discount
3.9,260,50,269.99,269.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,13499.5,No Discount
4.3,25,100,269.95,269.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,26995,No Discount
4.7,5205,300,16.87,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,300,5061,No Discount
4.6,1138,100,31.05,49.95,0,37.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,100,3105,Discounted
4.6,66,100,156.93,199.99,0,21.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Storage,100,15693,Discounted
4.5,122,50,412.64,412.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,20632,No Discount
